序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
467,920080,奥美森,27.98,1.08,0.3,7466.0,20946909.15,2.93,28.36,27.55,27.89,27.68,0.99,3.29,35.86,4.53,2322340000.0,634038020.0,0.0,0.0,261.03,261.03
468,301237,和顺科技,49.6,1.08,0.53,13301.0,66916667.0,7.32,51.97,48.38,49.03,49.07,4.04,2.02,-129.64,3.03,3968000000.0,3266780000.0,-0.46,-0.46,15.24,107.53
469,300969,恒帅股份,95.87,1.08,1.02,19623.0,190348789.15,5.55,99.79,94.53,97.5,94.85,2.39,6.46,62.39,7.77,10737440000.0,2910640906.0,-0.04,0.06,3.15,65.15
470,603767,中马传动,23.58,1.07,0.25,69196.0,163250783.0,2.91,23.93,23.25,23.4,23.33,2.7,2.24,215.88,5.23,7277530770.0,7277530770.0,0.13,0.08,-21.32,103.63
471,688382,益方生物-U,29.31,1.07,0.31,55768.0,161796186.0,3.31,29.5,28.54,29.0,29.0,0.58,1.34,-70.09,10.18,16951394271.0,12240831876.0,-0.1,0.03,-19.43,120.38
472,920786,骑士乳业,10.43,1.07,0.11,243316.0,259497206.61,6.49,10.97,10.3,10.3,10.32,3.37,17.11,41.83,2.91,2180422790.0,1483109026.0,-0.1,-0.19,-5.01,48.58
473,920509,同惠电子,35.92,1.07,0.38,34899.0,125704413.82,5.32,36.59,34.7,34.85,35.54,1.47,4.17,97.83,16.69,5758180600.0,3005445078.0,0.0,-0.25,9.11,156.75
474,601187,厦门银行,7.64,1.06,0.08,129108.0,98595530.0,2.91,7.72,7.5,7.55,7.56,0.78,0.49,7.8,0.77,20162937064.0,20119023903.0,0.0,-0.13,21.66,43.07
475,920693,阿为特,39.2,1.06,0.41,6724.0,26447152.68,3.43,39.74,38.41,38.81,38.79,1.16,1.84,254.1,8.07,2849840000.0,1435112000.0,0.08,0.08,-18.35,10.77
476,603679,华体科技,16.17,1.06,0.17,45376.0,72974968.0,4.13,16.48,15.82,16.1,16.0,1.15,2.75,-35.24,3.43,2664690052.0,2664690052.0,-0.43,0.31,1.19,22.78
477,920039,国义招标,11.59,1.05,0.12,12817.0,14811696.15,2.35,11.67,11.4,11.6,11.47,1.31,0.83,45.33,3.34,1782773800.0,1782772641.0,-0.09,0.09,-23.75,56.62
478,688171,纬德信息,43.45,1.05,0.45,5258.0,22666042.0,3.86,43.81,42.15,43.3,43.0,1.05,0.63,625.95,4.41,3639954230.0,3639954230.0,0.44,0.44,-23.45,160.34
479,002767,先锋电子,21.13,1.05,0.22,61789.0,130450622.86,4.07,21.6,20.75,20.92,20.91,1.79,4.75,113.92,3.72,3169500000.0,2751094749.0,-0.14,0.0,1.98,59.47
480,605599,菜百股份,15.41,1.05,0.16,27042.0,41627951.0,1.97,15.5,15.2,15.3,15.25,1.56,0.35,13.9,2.88,11985555898.0,11985555898.0,-0.06,0.0,8.06,44.97
481,920879,基康技术,22.18,1.05,0.23,8379.0,18542511.42,3.33,22.39,21.66,21.93,21.95,1.2,0.63,51.18,6.2,3703313222.0,2949106764.0,0.14,0.14,-14.49,134.71
482,002124,天邦食品,2.88,1.05,0.03,388134.0,111562580.2,2.11,2.9,2.84,2.85,2.85,0.86,1.97,18.49,1.63,6399169436.0,5680381386.0,-0.35,0.0,-10.28,3.23
483,000990,诚志股份,7.74,1.04,0.08,127911.0,97700101.58,3.26,7.78,7.53,7.64,7.66,2.44,1.05,68.11,0.53,9405938521.0,9405931555.0,0.78,0.52,-1.4,0.52
484,603992,松霖科技,36.07,1.04,0.37,54636.0,197742022.0,4.29,36.88,35.35,35.96,35.7,1.91,1.28,73.82,4.81,15614788125.0,15421236505.0,-0.06,0.08,28.82,99.28
485,000678,襄阳轴承,15.55,1.04,0.16,416898.0,648994202.68,3.96,15.85,15.24,15.39,15.39,1.22,9.07,-199.58,8.96,7146963443.0,7146963443.0,0.32,0.26,3.46,138.86
486,920247,华密新材,27.12,1.04,0.28,32208.0,87801121.74,7.38,28.25,26.27,26.8,26.84,1.39,2.82,128.26,9.26,4272597782.0,3098057621.0,0.07,-0.11,-19.6,70.89
487,600186,莲花控股,5.87,1.03,0.06,1293834.0,760889804.0,3.1,5.98,5.8,5.91,5.81,5.01,7.23,31.23,5.52,10525538918.0,10502241768.0,-0.34,-0.34,-2.98,2.98
488,000002,万  科Ａ,4.92,1.03,0.05,1376723.0,677665574.12,2.46,4.99,4.87,4.88,4.87,0.68,1.42,-1.57,0.33,58699090597.0,47804686175.0,0.41,0.2,-29.41,-32.23
489,603697,有友食品,12.72,1.03,0.13,47253.0,60165471.0,3.97,12.92,12.42,12.42,12.59,1.62,1.1,23.48,3.09,5440243487.0,5440243487.0,0.16,0.32,6.71,30.6
490,002043,兔 宝 宝,13.73,1.03,0.14,56865.0,77807680.0,2.06,13.78,13.5,13.53,13.59,0.82,0.77,13.58,3.54,11392529010.0,10106951696.0,-0.15,-0.07,25.62,21.61
491,603345,安井食品,79.55,1.02,0.8,33354.0,266265116.0,2.37,80.49,78.62,79.03,78.75,1.59,1.14,20.95,1.75,26513134541.0,23331556156.0,0.08,0.06,8.73,1.86
492,002044,美年健康,4.98,1.01,0.05,596373.0,296911588.96,3.04,5.05,4.9,4.91,4.93,1.6,1.54,281.91,2.46,19492984537.0,19293653582.0,-0.2,-0.2,-4.05,8.73
493,002609,捷顺科技,8.97,1.01,0.09,38248.0,34047868.1,1.91,8.98,8.81,8.92,8.88,1.52,0.83,60.46,2.4,5771646404.0,4120819713.0,0.0,0.0,-8.56,9.52
494,920163,方大新材,15.04,1.01,0.15,5241.0,7910533.18,3.36,15.25,14.75,15.05,14.89,1.36,0.88,50.01,3.99,1935876006.0,898745054.0,0.0,0.13,-16.95,8.36
495,002820,桂发祥,12.13,1.0,0.12,119496.0,147752412.4,6.41,12.76,11.99,12.01,12.01,2.0,5.95,1792.28,2.73,2436532418.0,2436532418.0,0.08,0.08,-6.69,-1.14
496,300679,电连技术,46.43,1.0,0.46,57237.0,270229180.42,4.68,48.48,46.33,47.46,45.97,2.33,1.59,39.68,3.92,19724392600.0,16675114375.0,-0.02,0.06,-12.25,-21.61
497,300137,先河环保,9.06,1.0,0.09,76161.0,68868669.6,2.56,9.14,8.91,8.96,8.97,0.44,1.44,658.83,2.98,4861434823.0,4802109000.0,0.0,-0.22,28.15,50.0
498,000901,航天科技,24.51,0.99,0.24,815428.0,1927509244.62,8.36,24.68,22.65,24.15,24.27,1.0,10.22,154.63,4.53,19563916461.0,19563719768.0,1.96,2.64,52.14,123.43
499,300939,秋田微,35.63,0.99,0.35,33027.0,116803968.0,3.32,35.98,34.81,35.23,35.28,0.9,2.75,50.32,3.08,4275600000.0,4275600000.0,0.08,0.25,1.31,9.97
500,920046,亿能电力,14.3,0.99,0.14,29494.0,41691998.18,4.38,14.39,13.77,14.16,14.16,0.86,4.6,88.67,5.8,1446445000.0,916305204.0,0.0,0.63,-8.92,-4.79
501,600398,海澜之家,6.2,0.98,0.06,215886.0,133334361.0,1.47,6.21,6.12,6.14,6.14,1.63,0.45,11.99,1.65,29777175835.0,29777175835.0,0.0,-0.16,-7.19,-15.3
502,601369,陕鼓动力,10.34,0.98,0.1,140658.0,144753590.0,2.64,10.39,10.12,10.2,10.24,0.72,0.82,21.65,2.03,17820726247.0,17642224759.0,0.29,0.19,25.94,25.03
503,603816,顾家家居,29.99,0.98,0.29,35879.0,108491884.0,3.1,30.56,29.64,29.8,29.7,1.21,0.44,12.01,2.39,24635331055.0,24356865268.0,-0.03,0.0,-0.2,14.47
504,603136,天目湖,12.37,0.98,0.12,154303.0,189610489.0,2.86,12.44,12.09,12.22,12.25,2.76,5.71,30.1,2.46,3341467403.0,3341467403.0,-0.08,-0.08,-6.64,11.74
505,920190,雷神科技,25.81,0.98,0.25,14633.0,37984856.09,3.33,26.29,25.44,25.7,25.56,1.7,1.48,96.57,3.01,2581000026.0,2546803066.0,0.04,0.08,-18.12,-11.0
506,920656,海昇药业,17.5,0.98,0.17,4396.0,7676159.27,2.37,17.59,17.18,17.42,17.33,0.82,1.36,26.76,2.56,1750000000.0,566584918.0,0.17,0.57,-10.35,42.51
507,688212,澳华内镜,47.18,0.98,0.46,5017.0,23457689.0,1.88,47.19,46.31,46.67,46.72,0.92,0.37,-84.95,5.1,6353506495.0,6353506495.0,0.06,0.43,-4.11,17.66
508,603170,宝立食品,14.51,0.97,0.14,32301.0,46997371.0,3.13,14.79,14.34,14.41,14.37,3.12,0.81,22.69,4.11,5804145100.0,5804145100.0,0.07,0.0,0.14,-2.16
509,605179,一鸣食品,21.75,0.97,0.21,103796.0,230958563.0,8.54,23.2,21.36,21.36,21.54,1.89,2.59,140.95,7.74,8721750000.0,8721750000.0,0.05,0.18,-1.85,8.97
510,301112,信邦智能,38.38,0.97,0.37,21761.0,84059907.88,4.5,39.5,37.79,38.3,38.01,3.11,1.97,883.16,3.5,4232032108.0,4232032108.0,0.0,-0.1,-20.24,64.93
511,920519,万德股份,12.45,0.97,0.12,9353.0,11649425.03,2.6,12.56,12.24,12.33,12.33,2.07,1.48,74.54,2.17,1111263395.0,784279707.0,0.65,-0.16,-15.88,30.37
512,600383,金地集团,3.13,0.97,0.03,512875.0,160717437.0,1.94,3.16,3.1,3.11,3.1,0.77,1.14,-2.36,0.26,14130646580.0,14130646580.0,0.32,0.32,-26.7,-28.54
513,003000,劲仔食品,11.58,0.96,0.11,40670.0,47313471.78,3.31,11.76,11.38,11.41,11.47,2.34,1.35,22.66,3.92,5221354361.0,3477430089.0,0.0,0.17,-5.85,-12.93
514,000715,中兴商业,6.33,0.96,0.06,200060.0,128261801.64,5.74,6.55,6.19,6.23,6.27,1.45,3.71,37.5,1.74,3420951157.0,3411828228.0,-0.16,-0.31,4.11,20.11
515,920496,许昌智能,10.51,0.96,0.1,22176.0,23345841.31,3.46,10.67,10.31,10.4,10.41,1.4,1.53,51.78,2.93,1740193250.0,1523933520.0,0.0,0.0,-10.32,13.62
516,002906,华阳集团,29.85,0.95,0.28,64622.0,193877528.04,2.94,30.49,29.62,30.3,29.57,2.81,1.23,20.93,2.31,15668833374.0,15663178053.0,-0.1,-0.2,-8.32,-1.39
517,002991,甘源食品,57.32,0.95,0.54,7627.0,43633692.58,2.17,57.65,56.42,56.79,56.78,1.12,1.53,25.66,3.22,5343131433.0,2862200028.0,0.19,0.19,-0.24,-37.15
518,920719,宁新新材,12.8,0.95,0.12,26281.0,33989787.34,5.13,13.19,12.54,12.69,12.68,1.9,3.59,-8.28,2.34,1191595520.0,936878874.0,-0.23,-0.23,-28.57,22.84
519,688270,臻镭科技,106.56,0.94,0.99,222778.0,2348939163.0,9.48,110.3,100.29,103.0,105.57,1.55,10.41,169.44,10.25,22809338496.0,22809338496.0,0.06,0.3,49.24,204.46
520,920471,美邦科技,12.89,0.94,0.12,4898.0,6340838.06,2.51,13.09,12.77,12.88,12.77,1.13,0.92,-136.6,2.04,1072448000.0,683564524.0,-0.31,0.0,-21.16,6.97
521,002315,焦点科技,41.89,0.94,0.39,31831.0,133989754.0,2.87,42.7,41.51,41.51,41.5,1.49,1.57,23.94,5.08,13289010552.0,8474986283.0,-0.19,-0.17,-9.13,3.36
522,920926,鸿智科技,18.25,0.94,0.17,13715.0,25263037.26,3.32,18.7,18.1,18.16,18.08,2.04,1.71,58.06,5.95,1612601700.0,1463328417.0,-0.22,0.44,-17.01,39.42
523,920685,新芝生物,13.99,0.94,0.13,7854.0,11021227.84,2.53,14.18,13.83,13.95,13.86,1.51,1.43,46.37,2.35,1280308015.0,766352334.0,-0.07,0.07,-16.97,35.17
524,002572,索菲亚,13.91,0.94,0.13,91471.0,127730405.25,2.18,14.05,13.75,13.76,13.78,1.03,1.4,14.74,1.86,13395986051.0,9061858954.0,-0.22,-0.07,2.81,-14.03
525,002640,跨境通,4.35,0.93,0.04,332178.0,144020370.0,2.09,4.37,4.28,4.3,4.31,1.67,2.15,-302.11,7.94,6777479786.0,6734939722.0,0.0,0.0,-22.46,13.28
526,000721,西安饮食,9.85,0.92,0.09,410721.0,409912259.58,3.59,10.15,9.8,9.96,9.76,1.55,8.02,-50.04,25.97,5653055934.0,5046749034.0,0.41,0.2,-4.92,-1.1
527,002389,航天彩虹,24.11,0.92,0.22,432889.0,1032467951.86,3.98,24.3,23.35,24.18,23.89,2.07,4.4,2937.94,2.97,23746325266.0,23742516007.0,0.54,0.79,12.24,34.02
528,300591,万里马,9.93,0.91,0.09,257787.0,256947648.58,3.96,10.1,9.71,9.85,9.84,1.35,7.36,-45.89,15.86,4028340606.0,3479917132.0,0.2,0.0,2.8,141.61
529,300779,惠城环保,136.34,0.9,1.22,32336.0,448266040.12,3.62,140.5,135.61,137.0,135.12,1.76,2.02,742.88,20.14,27283710186.0,21865795544.0,-0.43,-0.36,-23.43,39.84
530,605368,蓝天燃气,7.87,0.9,0.07,58076.0,45336388.0,1.79,7.88,7.74,7.77,7.8,0.61,0.81,16.09,1.75,5624184651.0,5624184651.0,0.0,0.25,-18.45,-25.61
531,920871,派特尔,15.73,0.9,0.14,6795.0,10739222.54,2.69,15.95,15.53,15.53,15.59,1.32,1.51,73.06,5.07,1342171326.0,707541236.0,-0.13,0.19,-20.88,58.57
532,920957,汉维科技,13.55,0.89,0.12,7482.0,10202439.86,3.2,13.8,13.37,13.38,13.43,1.59,1.75,512.09,3.73,1453933076.0,578649146.0,-0.29,-0.07,-15.05,38.55
533,000100,TCL科技,4.55,0.89,0.04,3194568.0,1450596643.69,2.44,4.59,4.48,4.52,4.51,1.91,1.77,23.3,1.55,94643924134.0,82340193827.0,0.0,0.44,2.94,-8.63
534,600894,广日股份,9.08,0.89,0.08,38504.0,34760356.0,2.44,9.13,8.91,9.0,9.0,2.33,0.46,14.57,0.9,7733239527.0,7655751561.0,-0.11,0.0,-8.28,-34.68
535,002216,三全食品,11.3,0.89,0.1,64184.0,72957955.0,2.86,11.5,11.18,11.22,11.2,2.05,1.02,18.83,2.19,9934779742.0,7123576557.0,0.18,0.09,-2.5,-3.42
536,603967,中创物流,12.47,0.89,0.11,33343.0,41525312.0,1.94,12.53,12.29,12.44,12.36,0.81,0.96,15.69,1.85,4322933874.0,4322933874.0,0.16,0.16,7.13,35.4
537,600287,苏豪时尚,5.68,0.89,0.05,45952.0,26042062.0,2.31,5.73,5.6,5.63,5.63,0.9,1.05,56.42,1.08,2492656492.0,2481001700.0,0.18,0.18,-2.24,35.24
538,002818,富森美,11.29,0.89,0.1,29734.0,33528941.18,1.52,11.32,11.15,11.15,11.19,1.94,1.0,13.28,1.53,8450101433.0,3368452686.0,-0.09,0.0,-5.68,-18.78
539,300144,宋城演艺,8.05,0.88,0.07,213789.0,172396370.3,1.63,8.11,7.98,8.0,7.98,2.27,0.91,21.03,2.52,21128676737.0,18988498939.0,0.12,0.12,-12.4,-11.44
540,002221,东华能源,8.06,0.88,0.07,159688.0,128390782.82,3.5,8.19,7.91,7.99,7.99,3.15,1.09,126.55,1.14,12703589802.0,11774653403.0,0.0,0.12,-4.5,-15.07
541,920005,鼎佳精密,42.21,0.88,0.37,2149.0,9099500.18,2.25,42.74,41.8,42.0,41.84,0.82,1.13,48.38,5.47,3503430000.0,801990000.0,-0.19,-0.19,-16.47,299.72
542,601136,首创证券,19.42,0.88,0.17,77643.0,150036802.0,1.51,19.47,19.18,19.21,19.25,1.11,1.61,49.54,3.86,53081342396.0,9350415396.0,0.0,-0.26,-8.48,-11.36
543,920230,欧康医药,12.65,0.88,0.11,5220.0,6654363.12,3.19,12.95,12.55,12.81,12.54,1.06,1.12,232.74,3.12,1274076312.0,590869027.0,-0.08,-0.32,-25.41,18.45
544,688466,金科环境,16.07,0.88,0.14,25095.0,40582277.0,3.45,16.36,15.81,15.91,15.93,2.93,2.04,36.91,1.71,1978522732.0,1978522732.0,-0.31,-0.37,-27.78,22.3
545,688087,英科再生,31.17,0.87,0.27,13844.0,43243916.0,3.33,31.66,30.63,30.9,30.9,1.46,0.74,20.05,2.2,6048687337.0,5805271923.0,0.0,0.0,16.74,3.38
546,603587,地素时尚,12.69,0.87,0.11,14282.0,18076283.0,1.67,12.76,12.55,12.55,12.58,0.9,0.3,19.12,1.67,6016237467.0,6016237467.0,0.0,0.16,-1.32,4.79
547,300476,胜宏科技,290.5,0.87,2.5,231689.0,6764142923.34,2.85,296.0,287.8,290.0,288.0,0.84,2.71,58.44,16.67,252836475427.0,248436279189.0,0.3,0.39,-11.85,595.14
548,920260,中寰股份,11.61,0.87,0.1,5422.0,6317926.32,3.56,11.8,11.39,11.51,11.51,1.2,0.55,36.42,2.79,1202215500.0,1147264894.0,-0.26,-0.34,-17.72,15.41
549,920060,万源通,33.63,0.87,0.29,18261.0,61521578.9,3.36,34.15,33.03,33.06,33.34,0.96,1.93,38.29,4.87,5113262017.0,3188940267.0,0.36,0.48,-14.36,11.39
550,920128,胜业电气,27.74,0.87,0.24,5240.0,14556005.7,3.82,28.21,27.16,27.58,27.5,1.19,2.39,86.86,4.37,2252210600.0,609170400.0,0.18,0.0,-17.32,-2.26
551,001215,千味央厨,38.67,0.86,0.33,13009.0,50150119.0,1.8,38.9,38.21,38.34,38.34,0.85,1.34,52.4,2.01,3757194447.0,3742595246.0,0.08,0.1,10.74,26.04
552,920158,长江能科,16.44,0.86,0.14,14280.0,23407354.29,3.5,16.65,16.08,16.1,16.3,1.1,3.74,53.21,4.52,2344015200.0,627011736.0,-0.06,-0.06,208.44,208.44
553,001221,悍高集团,57.32,0.86,0.49,9626.0,55407061.84,2.73,57.95,56.4,56.52,56.83,1.29,2.76,35.57,8.83,22928573200.0,2001880709.0,0.0,0.03,0.67,280.36
554,920834,三维装备,16.52,0.85,0.14,30660.0,51833221.82,6.72,17.5,16.4,17.3,16.38,1.83,4.88,39.36,6.63,1982400083.0,1037397172.0,0.18,0.06,9.26,133.66
555,920227,美登科技,58.67,0.84,0.49,5681.0,33345370.91,2.61,59.18,57.66,58.16,58.18,1.06,3.23,57.3,5.68,2284697805.0,1032134374.0,0.12,0.03,-10.11,23.39
556,605258,协和电子,31.17,0.84,0.26,11427.0,35711540.0,2.81,31.68,30.81,30.91,30.91,1.51,1.3,46.01,2.3,2742960000.0,2742960000.0,0.0,-0.06,-10.1,5.13
557,002394,联发股份,13.16,0.84,0.11,67680.0,88943426.0,2.53,13.33,13.0,13.15,13.05,1.01,2.09,12.12,0.99,4259892000.0,4254438575.0,0.08,0.08,25.1,77.36
558,603818,曲美家居,3.62,0.84,0.03,190517.0,69631113.0,7.52,3.82,3.55,3.58,3.59,2.4,2.78,-27.85,1.14,2485288755.0,2485288755.0,0.0,0.0,-11.92,33.09
559,688193,仁度生物,44.67,0.84,0.37,2485.0,11016362.0,3.23,45.23,43.8,44.48,44.3,1.37,0.62,191.4,1.95,1789921093.0,1789921093.0,0.36,0.36,-6.63,25.83
560,605299,舒华体育,12.1,0.83,0.1,236790.0,286498624.0,4.25,12.34,11.83,11.98,12.0,1.08,5.79,104.45,4.04,4951640928.0,4951640928.0,0.08,0.0,24.61,57.35
561,603214,爱婴室,17.18,0.82,0.14,64549.0,111607403.0,4.23,17.67,16.95,17.01,17.04,1.94,4.66,34.11,2.07,2380117818.0,2380117818.0,-0.06,0.29,-7.63,-22.54
562,603366,日出东方,9.92,0.81,0.08,231175.0,228747924.0,3.56,10.08,9.73,9.73,9.84,1.15,2.84,164.89,1.94,8065437162.0,8065437162.0,0.4,0.71,0.4,-14.92
563,600927,永安期货,14.91,0.81,0.12,53928.0,79751650.0,2.64,14.97,14.58,14.77,14.79,1.44,0.37,34.28,1.65,21702333340.0,21702333340.0,-0.07,-0.2,-0.07,13.82
564,920718,合肥高科,16.18,0.81,0.13,5791.0,9396340.73,3.12,16.4,15.9,15.99,16.05,1.16,1.35,29.76,2.49,1466987206.0,691603081.0,-0.06,-0.12,-21.03,31.97
565,920066,科拜尔,25.25,0.8,0.2,5167.0,13068274.29,2.91,25.49,24.76,24.81,25.05,1.59,2.6,55.12,4.02,1587046482.0,501801482.0,0.28,0.04,-19.12,1.77
566,920132,泰鹏智能,17.65,0.8,0.14,10130.0,18038151.96,3.2,18.1,17.54,18.0,17.51,2.02,3.61,115.75,5.7,1461843600.0,495345503.0,0.17,0.06,-19.88,45.75
567,002369,卓翼科技,8.85,0.8,0.07,196264.0,173945975.73,2.96,8.95,8.69,8.77,8.78,0.86,3.47,-24.1,16.19,5017563078.0,5011006352.0,-0.11,0.0,-10.06,39.15
568,002597,金禾实业,20.13,0.8,0.16,55755.0,112434704.13,2.25,20.38,19.93,19.96,19.97,3.37,0.98,21.94,1.51,11440279144.0,11410062806.0,-0.05,-0.1,-11.13,-8.62
569,920873,中设咨询,7.59,0.8,0.06,19885.0,15123136.14,2.79,7.66,7.45,7.5,7.53,1.21,1.8,-25.99,4.06,1164207345.0,836444694.0,0.13,0.26,-6.18,71.72
570,603370,华新精科,45.66,0.79,0.36,10529.0,47728175.0,3.6,46.13,44.5,45.21,45.3,2.21,3.07,44.18,4.19,7988217000.0,1565380912.0,-0.09,-0.13,-13.03,145.48
571,920931,无锡鼎邦,15.31,0.79,0.12,4099.0,6316941.63,4.74,15.68,14.96,15.33,15.19,1.01,1.42,116.31,3.68,1438068300.0,440557498.0,-0.07,-0.26,-16.61,45.53
572,603016,新宏泰,26.89,0.79,0.21,12042.0,32160147.0,2.4,26.99,26.35,26.5,26.68,0.89,0.81,62.5,4.83,3984022400.0,3984022400.0,-0.04,-0.04,-0.92,-26.99
573,603682,锦和商管,6.49,0.78,0.05,132138.0,85338793.0,4.5,6.59,6.3,6.38,6.44,1.01,2.8,26.78,3.23,3066525000.0,3066525000.0,0.31,0.31,7.45,-9.23
574,688029,南微医学,77.71,0.78,0.6,13456.0,105791928.0,2.66,79.31,77.26,77.26,77.11,1.47,0.72,21.5,3.58,14597623164.0,14597623164.0,-0.09,-0.3,-14.18,17.56
575,920454,同心传动,16.78,0.78,0.13,15252.0,25631197.05,3.0,17.0,16.5,16.57,16.65,1.88,2.41,60.98,5.48,1763578000.0,1060145718.0,-0.06,0.0,-21.52,46.42
576,688137,近岸蛋白,39.32,0.77,0.3,1852.0,7210077.0,2.43,39.4,38.45,38.93,39.02,1.7,0.57,-71.71,1.33,2759298261.0,1284798261.0,0.03,0.0,-7.55,18.43
577,002507,涪陵榨菜,13.08,0.77,0.1,114224.0,149522530.54,1.39,13.18,13.0,13.01,12.98,1.31,0.99,16.82,1.7,15093260886.0,15027801856.0,0.0,0.0,-0.68,-4.6
578,603711,香飘飘,14.46,0.77,0.11,93188.0,137276936.0,5.64,15.1,14.29,14.32,14.35,1.01,2.26,-50.19,1.81,5970159486.0,5970159486.0,0.14,0.21,6.95,-10.46
579,002685,华东重机,7.95,0.76,0.06,207927.0,164958902.9,2.92,8.04,7.81,7.9,7.89,0.91,2.06,150.18,5.1,8011140596.0,8010072712.0,0.13,0.13,-2.33,18.13
580,920599,同力股份,19.8,0.76,0.15,28649.0,56951846.39,2.49,20.1,19.61,19.75,19.65,0.97,0.82,12.83,2.78,9157995000.0,6901772051.0,-0.1,-0.25,-4.02,64.18
581,688652,京仪装备,102.18,0.76,0.77,36243.0,372340303.0,7.5,106.5,98.89,100.8,101.41,1.54,3.0,100.18,7.87,17166240000.0,12338235000.0,0.77,1.07,34.64,108.62
582,603826,坤彩科技,17.18,0.76,0.13,36528.0,62890137.0,4.05,17.55,16.86,17.06,17.05,1.01,0.56,138.23,5.77,11256336000.0,11256336000.0,-0.06,0.0,-12.79,-10.75
583,603866,桃李面包,5.28,0.76,0.04,117186.0,61917918.0,1.91,5.32,5.22,5.23,5.24,1.19,0.73,21.25,1.62,8446517138.0,8446517138.0,0.19,0.19,-9.43,-18.39
584,600315,上海家化,22.63,0.76,0.17,30972.0,70596862.0,3.03,23.07,22.39,22.43,22.46,1.77,0.46,28.15,2.16,15212473927.0,15212473927.0,0.0,-0.04,-17.86,34.14
585,600094,大名城,4.05,0.75,0.03,432373.0,178725142.0,7.46,4.31,4.01,4.05,4.02,3.5,2.03,27.42,0.91,9416047682.0,8611231298.0,0.0,0.0,3.05,11.26
586,002373,千方科技,10.72,0.75,0.08,294257.0,318071961.28,3.2,11.0,10.66,10.92,10.64,2.22,2.14,67.24,1.48,16939617665.0,14767809031.0,0.0,0.0,0.0,5.72
587,603506,南都物业,12.2,0.74,0.09,91523.0,112082208.0,2.73,12.36,12.03,12.03,12.11,1.17,4.87,11.12,1.84,2290888904.0,2290888904.0,-0.25,-0.16,-17.12,43.36
588,301499,维科精密,28.66,0.74,0.21,15729.0,44896892.44,5.41,29.5,27.96,28.7,28.45,1.64,4.55,85.23,3.1,3962384460.0,990596129.0,0.1,0.17,1.56,9.1
589,300348,长亮科技,13.84,0.73,0.1,148862.0,205159137.16,2.91,13.93,13.53,13.71,13.74,2.01,2.1,-738.87,5.3,11224768688.0,9814835504.0,0.0,-0.29,-12.46,-3.15
590,601238,广汽集团,8.32,0.73,0.06,434624.0,361831682.0,3.03,8.45,8.2,8.4,8.26,1.82,0.59,-14.76,0.77,84839588288.0,61432363990.0,0.12,0.24,6.53,-10.73
591,301376,致欧科技,19.36,0.73,0.14,15378.0,29962527.0,2.91,19.69,19.13,19.25,19.22,1.86,0.79,21.5,2.28,7791799356.0,3748926041.0,-0.21,-0.05,-3.2,3.42
592,600987,航民股份,7.01,0.72,0.05,65154.0,45553112.0,1.44,7.03,6.93,6.96,6.96,1.17,0.64,11.12,1.11,7155940300.0,7155940300.0,0.0,0.14,-2.77,7.19
593,920239,长虹能源,32.17,0.72,0.23,14367.0,46425033.43,3.73,32.9,31.71,31.88,31.94,1.07,0.8,24.87,5.74,5857327143.0,5772414556.0,0.28,0.28,-14.78,60.45
594,002933,新兴装备,34.81,0.72,0.25,35094.0,121060847.0,5.21,35.3,33.5,34.45,34.56,2.26,3.08,105.22,2.67,4084953500.0,3971439726.0,0.06,0.03,3.76,16.77
595,000301,东方盛虹,9.88,0.71,0.07,184951.0,183705489.56,2.04,10.03,9.83,9.88,9.81,2.08,0.28,387.54,1.95,65318955532.0,65292530761.0,-0.3,-0.2,-1.3,20.34
596,688515,裕太微-U,97.7,0.71,0.69,10439.0,103895832.0,6.11,103.0,97.07,98.5,97.01,2.27,2.1,-45.98,5.21,7816000000.0,4867355380.0,0.09,0.21,-15.78,-1.31
597,920476,海能技术,21.34,0.71,0.15,12555.0,27093794.04,4.15,21.91,21.03,21.08,21.19,1.17,1.56,75.29,4.22,1817736932.0,1718952856.0,0.09,-0.37,-22.85,123.46
598,920023,田野股份,4.4,0.69,0.03,105759.0,47182744.0,2.97,4.51,4.38,4.39,4.37,1.35,3.93,40.92,1.18,1440137600.0,1182757532.0,0.0,0.23,-7.56,-1.12
599,601010,文峰股份,2.93,0.69,0.02,814145.0,243814198.0,6.19,3.07,2.89,2.89,2.91,1.45,4.41,238.96,1.26,5414640000.0,5414640000.0,0.0,0.0,1.38,10.57
600,002331,皖通科技,8.7,0.69,0.06,92785.0,80331957.0,4.17,8.83,8.47,8.77,8.64,1.54,2.34,-47.6,2.21,3727356216.0,3443854067.0,-0.11,-0.11,3.94,18.37
601,920478,峆一药业,18.93,0.69,0.13,8433.0,16056972.48,2.39,19.25,18.8,18.89,18.8,1.49,1.79,24.32,2.92,1489955691.0,891214802.0,-0.21,-0.05,-22.0,61.93
602,002847,盐津铺子,69.64,0.69,0.48,20843.0,146101672.48,2.39,70.9,69.25,69.25,69.16,1.53,0.85,23.56,8.89,18991502046.0,17112028755.0,0.07,0.06,-0.56,13.79
